MSA,households,med_hh_inc_dol,ms_cara,ms_carp,ms_pt,ms_taxi,ms_bike,ms_walk,ms_wfh,unemp,auto_commuters,annual_excess_fuel_consumed_commuters,ahd,tti,dvmt_freeway,ahd_truck,vmt_arterial,n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,node_density_km,intersection_density_km,edge_density_km,street_density_km,builing_area_sqkm,area_sqkm,pop_2014,electricity_kwh,nat_gas_cuft,fueloil_gal,vmt,hh_2014,cf_transport_phh,cf_housing_phh,cf_food_phh,cf_goods_phh,cf_services_phh,cf_phh,cf
"Kankakee, IL",41430,51000,0.8231133045445198,0.0842689697717458,0.0147851120707382,0.0142915895537733,0.0037631091918568,0.0283569812872712,0.0314209335800945,10.5,45.0,529.0,1140.0,1.06,,56.0,,5279.0,15028.0,5.693502557302519,5809331.440999999,386.56717068139466,2.926501231293805,4371.0,2955428.183999996,7663.0,385.67508599765057,1.0337903779917432,0.0092653007960328,2.99171018140624,2.477129229575047,3292.25914362627,1674.897629946532,2.308587589316784,1764.5425792944388,102813.0,11571.939897621878,65062.240400676725,4.297049005126893,24268.715853053603,40147.0,16.558118306550874,16.917733930573593,7.836747395757346,5.180082770907447,5.740487573577019,51.87355435334356,2082567.586623684
"Kansas City, MO-KS",792793,57056,0.8327997752870515,0.0886318165547327,0.011678786225583,0.0094144179316065,0.0019429152043255,0.0130051604882436,0.042527128308457,7.4,,,,,,,,119377.0,305629.0,5.120400077066772,76547943.68399881,250.4603414073887,2.773189140286655,94372.0,41028021.026001126,165649.0,247.6804630634723,1.055128779568106,0.0073649705099336,6.267811020991377,4.954939910309341,4019.09953388672,2154.149311477385,112.44610408267468,19046.04328372335,1815360.0,186902.83552863108,641237.477079153,34.053392825074795,362228.2507761601,1238505.0,16.56994677353372,20.392072835264905,7.581216744178798,5.655351929431918,6.419824611704319,52.79628683238248,65388465.22333986
"Kennewick-Richland, WA",90832,59476,0.8007159178779638,0.1211065449142896,0.0116771071357203,0.0075675299964377,0.0028758351651215,0.0200265862707107,0.036030478639756,7.3,,,,,,,,2282.0,6871.0,6.021910604732691,4582286.304000003,666.9023874254116,3.0784399649430325,1981.0,2319409.6060000057,3473.0,667.8403702850578,1.0202518787293144,0.0020155485171321,0.677690401722787,0.5883017904526034,1360.8113261027988,688.8000121164921,0.6514300663650183,3367.319345528321,190637.0,22473.580104257177,54407.05210524802,23.699032457780355,55255.26620743245,71686.0,18.824155215954814,10.640406113407732,8.46533676257114,5.522091572746512,6.113108621409568,57.74884738863685,4139783.8739018217
"Killeen-Temple, TX",135062,50671,0.80282221675281,0.1130582218940574,0.0023791943555664,0.0144884732135532,0.0018049060628435,0.0362239177400388,0.0292230699811305,9.5,,,,,,,,21883.0,57563.0,5.260978842023489,17829709.769999955,309.7425389573156,2.774893753141708,17589.0,9354358.696999924,30333.0,308.3888404378045,1.0809941190639392,0.0030989351531335,2.9575949262564545,2.3772397366871445,2409.7728443255955,1264.2875209354256,10.948905940569292,7398.917209970394,333163.0,35012.376456678554,83627.20733248693,1.2850990555916422,80004.29052948876,123085.0,16.69062076062954,12.046958618036918,8.355890124924082,4.966476372965233,5.378208639498588,52.08181665864698,6410490.403429563
"Kingston, NY",69388,58592,0.7699772100275879,0.080556555115749,0.0233417296389588,0.0098356723041861,0.0046779417056495,0.0441285834232937,0.0674823077845747,10.2,60.0,913.0,2314.0,1.04,,108.0,,12384.0,29345.0,4.739179586563307,8734631.541000009,297.6531450332257,2.4179586563307494,8432.0,4468101.669000016,14924.0,299.39035573572875,1.1049144107122495,0.0121281157866523,4.117509827425351,2.803524133143618,2904.1449619676173,1485.582407303228,6.109880224018515,3007.6430947448703,174523.0,6612.689157358669,21999.07621084953,458.7464616312236,21501.88940712685,76259.0,14.958847547985355,11.797176732509088,7.449575700623984,5.241332215535344,5.879123336903567,48.48772634903361,3697625.523650954
"Knoxville, TN",340980,44906,0.8513969610352171,0.0865210190078081,0.0055671746112904,0.0069977236320714,0.0014495867453921,0.0118876991821937,0.0361798357860268,8.2,310.0,7126.0,15975.0,1.14,6092.0,991.0,8089.0,52578.0,125082.0,4.757959602875728,34712453.47200026,277.51757624598474,2.5,36953.0,18190168.60899985,65702.0,276.8586741499475,1.1216026699762796,0.0090560409119965,6.065663126141942,4.263084360385013,4004.603618300997,2098.509547527769,15.510000123792569,8668.13716927306,722306.0,102067.41032615,266293.32455413253,131.67068148427086,204120.1456620383,323030.0,16.502111534174762,14.747421281230933,7.175990201294735,4.83889524977117,5.375390532851488,50.39449905226692,16278935.028853783
"Kokomo, IN",34386,42078,0.8519983710512538,0.0845598929547966,0.0040141951247891,0.0136715341206585,0.004188725347606,0.0133806504159636,0.0281866309849322,10.3,34.0,313.0,718.0,1.05,,37.0,,3523.0,9953.0,5.650298041441953,3173852.191000018,318.8839737767525,2.959409594095941,2977.0,1644122.1380000073,5175.0,317.7047609661849,1.025568463106408,0.0038647342995169,4.6322351596132805,3.914324175466573,4173.156318639207,2161.782677928524,7.510738387178765,760.5399723044535,86164.0,12356.823770636238,62288.87635599373,5.068910356764847,23476.912515667795,38125.0,16.199011931775996,17.410684231893907,7.247110974420871,5.233791149602369,5.895641127929372,50.7745671155046,1935780.3712786129
"La Crosse-Onalaska, WI-MN",54165,51160,0.8000509712861754,0.0817805969303958,0.0098119725887749,0.0084102622189499,0.0170470634875686,0.0441467973041853,0.0387523361839497,5.6,,,,,,,,7857.0,19955.0,5.079546900852743,6881467.405000024,344.84928113254944,2.7003945526282296,5907.0,3575658.217999978,10564.0,338.47578739113766,1.089470338911965,0.0036917834153729,2.8928679366099,2.1748976583371107,2533.686701381024,1316.521192710682,3.5490431225301173,2715.9898661697903,126834.0,21087.03092890852,104415.71703480608,134.4199862084663,49687.30513970863,51672.0,16.218964830826042,16.07792066325636,7.404264662483204,5.011716885391604,5.575428983853627,50.429340193380526,2605784.8664723583
"Lafayette, LA",177280,47174,0.824174798512234,0.1136311665523308,0.0047741050303106,0.0154936741941656,0.0036540803897685,0.0157690135849655,0.0225031617362248,7.7,146.0,4266.0,8126.0,1.12,,791.0,,,,,,,,,,,,,,,,,,,,377071.0,57247.802053661566,114513.47093121782,6.291834304864669,93958.75698606783,151766.0,15.557627804459903,13.16827438717731,7.988251714367768,4.659393763989529,5.015885007202968,48.77878609448008,7402961.250414863
"Lafayette-West Lafayette, IN",78213,45364,0.7636270050526802,0.0998876015000472,0.0267655493345378,0.0103994873788039,0.0106831097618622,0.0524911499311953,0.0361460970408731,7.6,,,,,,,,12418.0,32872.0,5.294250281848929,13102930.145999968,398.60459193234266,2.7757287808020616,9764.0,6838874.309999984,17130.0,399.2337600700516,1.0395146454395023,0.0070052539404553,2.907070782399657,2.285765752886959,3067.413866263504,1600.989828563744,8.148236422470957,4271.653815649268,181410.0,50556.5678853904,195971.5544753457,99.44307591318486,114058.7739954774,71494.0,16.32074207788983,15.846807564411494,7.371281511336579,4.935172844024584,5.476829408128623,50.42476791926945,3605068.35762025
"Lake Charles, LA",77334,44644,0.8523787367686402,0.0998953123182505,0.0025939281144585,0.0122135628707688,0.0022333372106548,0.012609049668489,0.0180760730487379,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,196636.0,28582.267565556947,57287.55881791047,6.130393694313411,46741.06566430508,82447.0,16.030173738921693,12.526265648608982,7.878636328487314,4.8272179583590304,5.259153305255942,50.02535506994567,4124440.44945181
"Lake Havasu City-Kingman, AZ",80529,38456,0.7804321202316333,0.1400535236396075,0.003553122968294,0.0207895492825715,0.0025401049305251,0.0220898410922451,0.0305417378551233,14.3,,,,,,,,13111.0,35081.0,5.35138433376554,10585300.34499994,301.73884282089847,2.741438486766837,10162.0,5741779.951000022,17977.0,319.39589202870457,1.0742165724066668,0.0018913055571007,0.3755276351877851,0.2910618433970156,303.1860884989911,164.45710066109945,3.493419647498309,34913.54236404934,153725.0,10812.426943302424,28772.39952954408,0.7877045866302445,21538.71592779314,79376.0,14.49203039892496,11.800829371826532,7.616901544966661,4.512445608901183,4.871691372308314,45.98509932402607,3650113.243943894
"Lakeland-Winter Haven, FL",220556,43063,0.8144623403832913,0.1102437705658974,0.004684483756373,0.0170694308922484,0.0027202953463518,0.0131621743776901,0.0376575046781476,11.9,,,,,,,,32937.0,83456.0,5.06761392962322,16963218.44100002,203.2594234207249,2.760633937517078,26143.0,9222221.994000029,45493.0,202.71738496032413,1.1035374634675306,0.0078913239399468,6.329967384028228,5.024268674155205,3260.0607055796304,1772.3643449703354,17.384145539031834,5203.344346308423,485379.0,11708.80857110195,15033.70639330154,8.379568364043433,19872.725639139724,280576.0,13.677041944139104,11.455926259054763,7.600888604574981,4.841461526889709,5.316605655939911,45.113039675682806,12657636.220044378
"Lancaster, PA",194503,57120,0.7926956839940655,0.0919403531241423,0.0128434090520378,0.0126047579083022,0.0070481637783249,0.0346004383226006,0.0482671938205263,6.7,229.0,4027.0,8780.0,1.09,,468.0,,17521.0,46988.0,5.363620797899663,13632833.516000085,290.13436443347416,2.7933337138291194,14340.0,7043562.145000035,24443.0,288.16275191261445,1.0685731709218904,0.0077322750889825,6.8788342181695885,5.629957347671474,5352.320168966989,2765.338525245718,18.661546043020167,2547.088568251936,471237.0,10085.57511189802,34295.27414619996,262.67128569858045,22318.626544604944,180546.0,15.510907631852842,13.792036712478293,7.976035943697123,5.4564082404425855,6.093246059883139,50.54750550772854,9126149.929398356
"Lansing-East Lansing, MI",181936,50155,0.7955348085809821,0.0854810835180523,0.0222789946274937,0.0058327384754104,0.0130884397189765,0.0382274486230604,0.0395564864560243,9.4,,,,,,,,17096.0,46923.0,5.489354234908751,16149187.395999923,344.1635742812677,2.895589611605054,14379.0,8428348.505000014,24625.0,342.2679595939092,1.0388577389012317,0.016,3.1396030896770526,2.64063832630243,2965.7252365614813,1547.8280888613133,24.673607641321748,5445.274294770342,512317.0,46241.76045506123,240434.85033255344,209.49980744905815,113708.00464211448,286956.0,17.935180484345,17.668399218669666,7.571341842182933,5.423357287728273,6.107821005176032,54.97288110377723,15774798.0700155
"Laredo, TX",68502,38679,0.7810196657352243,0.1466125375652449,0.011999789107397,0.0071703485000263,0.0003057942742658,0.0157114989191754,0.0371803658986661,6.7,132.0,2516.0,5317.0,1.17,568.0,346.0,1927.0,13776.0,37705.0,5.474012775842044,18674179.79200011,495.2706482429416,2.901132404181185,11307.0,9625120.31099998,19948.0,482.5105429616994,1.1062473439714455,0.0030579506717465,1.5774726979086755,1.2947505658575342,2138.3571993117075,1102.1606057410515,6.434803240082102,8732.95621424285,192147.0,11255.311920029357,27656.22051750366,0.3181362232536016,23583.75272057331,54722.0,15.336278438800264,11.8519336377961,11.365365579478212,4.824969363901494,4.755781678101999,51.61867349908224,2824677.051216778
"Las Vegas-Henderson-Paradise, NV",715415,52070,0.785322482985241,0.1062072392609198,0.0396770413513764,0.0169537621615934,0.0042944009383439,0.0173231007880343,0.0302219725144909,12.1,,,,,,,,78221.0,184805.0,4.725201672185219,26382923.30800017,142.76087393739436,2.669909615065008,58830.0,15408446.662999893,104877.0,146.91921644402387,1.0651803557454282,0.0030988681979843,3.7524308954975374,2.82220260009614,1265.6460098244963,739.1765805840726,51.21276692294843,20845.42052296172,1372904.0,10113.787522199327,33560.41108942937,0.3515618632317496,20442.85246455688,559480.0,14.340236311238217,11.714136811644666,8.071448426109912,5.453122752979534,6.075674278157979,48.28071807972386,27012096.151243903
"Lawrence, KS",43834,50732,0.7642547907507468,0.1050944725979125,0.0197838708594824,0.0080377219183139,0.0104205121320938,0.0531429338524012,0.0392656978890492,6.7,51.0,694.0,1464.0,1.08,,64.0,,5389.0,13665.0,5.071441825941733,4433291.493,324.4267466520307,2.74410836889961,4176.0,2338430.4240000006,7360.0,317.7215250000001,1.04981166015698,0.005570652173913,4.382077328218913,3.3957236820638674,3604.940831482849,1901.499896943356,6.189370426293918,1229.7820408820464,98498.0,11770.450250647891,47765.71841465712,0.8964112496356871,21883.586661658104,39751.0,15.053991098926314,17.76960772625793,7.078166155657983,4.92423313157223,5.505209244146168,47.615590729229005,1892767.3470775825
"Lawton, OK",46524,46283,0.737835353113247,0.1141496030087756,0.0085081487672377,0.0278311742582532,0.0011533639782699,0.0375094024237359,0.0730129544504805,9.4,53.0,301.0,730.0,1.04,,32.0,,10116.0,28316.0,5.598260181890075,11880239.263999963,419.5592337900821,2.915678133649664,8349.0,6178605.259999995,14705.0,420.1703679020738,1.0468023880272903,0.0066643998639918,2.260597731218609,1.8657305711688577,2654.8479563594856,1380.7177770711105,2.010057810771668,4474.922654437426,120777.0,28003.5581838786,76948.73033711541,0.5534992836728231,50337.63207298265,48080.0,15.332680308794602,17.630954349859724,8.099813343981321,4.700741255053461,5.059237775603863,48.525152992227845,2333089.355866315
"Lebanon, PA",51793,56173,0.8131113753468093,0.0988188664288545,0.0046294094332144,0.006817281014665,0.004423305588585,0.0368925881886642,0.0353071739992072,7.8,45.0,305.0,665.0,1.08,,33.0,,5405.0,14691.0,5.4360777058279375,4089272.24200001,278.35220488734666,2.839222941720629,4461.0,2121623.3259999976,7635.0,277.8812476751798,1.0690150421471196,0.007727570399476,5.759934777309853,4.753944318516052,4357.805994557575,2260.945787193189,2.99314214551833,938.378681177424,122472.0,9540.686651167976,32466.19250962326,411.1114174175929,22490.61522633745,50038.0,15.475535465924157,15.14958714240536,7.512476729374878,5.111357424907634,5.695916381091177,49.270821467222,2465413.3645768543
"Lewiston, ID-WA",25564,44993,0.8042906220305533,0.0937066003947079,0.0055551494773773,0.0141437029456911,0.0048973028287405,0.0322710328192383,0.0451355895036912,7.1,30.0,327.0,678.0,1.07,,31.0,,4204.0,10819.0,5.147002854424358,5102458.653000002,471.6201731213607,2.672930542340628,3134.0,2609800.922000006,5595.0,466.4523542448625,1.1599275988464273,0.0023235031277926,1.0837586943892823,0.8079209677012397,1315.374388189957,672.7864985353644,1.0740700252823872,3879.092294036017,56623.0,22210.7229406464,94716.17809421563,70.65340793872171,50692.64153589755,24616.0,17.01558470833729,11.6690968739488,7.24008231374092,4.689865790595211,5.164795545600563,51.12591306661127,1258515.476047703
"Lewiston-Auburn, ME",44391,45765,0.7718337349877512,0.1357127208269433,0.003186679678942,0.0141608078232986,0.0030671791909816,0.0384990738712183,0.0335398036208647,8.9,,,,,,,,6319.0,15316.0,4.847602468745055,4391505.032999994,286.726627905458,2.5043519544231683,4444.0,2241115.7959999978,7869.0,284.8031256830598,1.060924953578394,0.0102935569958063,4.91041037125457,3.4533729529759944,3412.579816341164,1741.5411058491582,2.208715210906314,1286.857822920724,103793.0,6413.727320180387,25196.714520268924,643.7496785503083,22699.326582717524,45960.0,15.43050382032676,14.935860582825498,7.193966356112645,4.758286098214972,5.263810053070478,48.07707014805161,2209622.144004452
"Lexington-Fayette, KY",192393,49997,0.8000187097103396,0.1010707056962563,0.0128374126171483,0.0068332964808735,0.0062932662051604,0.0325548959910193,0.0403917132992022,8.1,176.0,5218.0,10942.0,1.18,,663.0,,22248.0,53895.0,4.844929881337649,13200518.035999902,244.9302910474052,2.63183207479324,16504.0,7164694.08200003,29306.0,244.47874435269333,1.085094341534045,0.0136149593939807,5.789224436791331,4.294559515677999,3434.949729967428,1864.348348689716,34.16913967689948,3843.001811885345,408451.0,82750.6938935125,246308.6758294212,72.8555872051716,153346.5698016766,175308.0,15.685712724156712,15.646548078967465,7.193089881820446,5.106981208392996,5.734814129437547,49.406310667964405,8661321.510579504
"Lima, OH",40191,43648,0.8658948064836255,0.0853897893924357,0.0035505568419891,0.006968794795457,0.0029551218436431,0.0156356819936045,0.0196052486492446,11.1,41.0,461.0,958.0,1.06,,61.0,,5387.0,15034.0,5.581585297939484,4440876.463000011,295.38888273247375,2.894560980137368,4472.0,2327932.4549999977,7729.0,301.1945212834775,1.0372522087736016,0.0128089015396558,5.10457904876151,4.237549193625668,4208.057351247071,2205.887365272867,3.469816985311318,1055.3269816258428,105518.0,11266.127263245511,59053.311898962376,11.508707666486798,21558.60697700866,47582.0,14.72927826404957,16.449989559528333,7.545623495517352,4.841669706954326,5.330177422264472,47.176027152835296,2244729.723986209
"Lincoln, NE",122757,52291,0.809031871804114,0.094857868981654,0.0116380653320055,0.0069584023166164,0.0147232217586002,0.0265628913719476,0.036227678435062,5.9,149.0,2099.0,4553.0,1.09,,158.0,,16278.0,43411.0,5.3337019289839045,13222088.092999857,304.57921017714074,2.989249293525003,13784.0,7082717.609000023,24257.0,291.9865444613935,1.023291205837848,0.0021437110937049,4.418367300690759,3.741416320968266,3588.8955447206786,1922.4749897796005,9.276848938881471,3684.16632031817,265415.0,25900.071289226616,103819.22471205922,12.950336717051846,54776.26823797783,110187.0,16.58993358616593,17.830327280813172,7.264248375638625,5.216353798349618,5.873529181387156,51.53399852770725,5678376.695772479
"Little Rock-North Little Rock-Conway, AR",274285,49179,0.8457374421628814,0.0973810747875525,0.0059364320924184,0.0094777270390419,0.0009586596909305,0.0122750778721988,0.0282335863549762,7.5,,,,,,,,51686.0,127721.0,4.94218937429865,38173579.04799906,298.8825568857045,2.5808536160662463,37792.0,19732795.00799997,66632.0,296.145920998919,1.0961481861502227,0.0079991595629727,4.754734599316246,3.4765880504848425,3511.6905366879787,1815.2730558710748,11.762849337210872,10870.427974556707,606687.0,85268.02735457975,214106.17366666265,3.725056079680431,153738.47717512905,259843.0,15.539638067342974,13.26391594858694,7.468046971049709,5.017889824818057,5.575063056779582,49.1402759873333,12768756.733376646
"Logan, UT-ID",39746,49915,0.7590463219956212,0.1114175875325391,0.0170841450169807,0.0128605168341751,0.0161015049907769,0.0414432740876101,0.0420466495422966,6.4,,,,,,,,7233.0,18868.0,5.217198949260335,7199934.203999982,381.5949864320533,2.649246509055717,5372.0,3607269.7129999935,9566.0,377.0927987664639,1.106375930780123,0.0058540664854693,1.5183325955702482,1.1276763035259745,1511.3915094558693,757.2286998840349,9.832919861435895,4763.778384987819,102712.0,24106.65776869219,115988.5870320847,110.35076403418728,62365.82531281721,32902.0,19.40913602215192,13.40488957301114,9.780100755473288,5.24025937205187,5.5443835869325655,59.383015758761566,1953819.984494773
"Longview, TX",77524,46615,0.8409789264933424,0.0987098742563253,0.0036611676509686,0.0121712031730119,0.0010569442325713,0.0149388715758275,0.0284830126179528,6.7,57.0,1200.0,2899.0,1.13,,136.0,,19291.0,49953.0,5.178891711160645,19136209.732000142,383.0842938762465,2.696542429112021,15115.0,9881385.29899998,25923.0,381.1821663773475,1.0712264852913047,0.004281911815762,2.7362805161901447,2.143946918366805,2714.3247028873684,1401.5987800850849,16.56134822649945,7050.081263912148,258549.0,47594.93369628342,119746.09003369858,2.3293804360235253,102077.10022149509,108876.0,16.692933568687856,14.666747030912733,7.740719007186371,4.685677711797565,5.087524371045999,50.89978822740566,5541765.343047018
"Longview, WA",39765,46571,0.7913462285403557,0.1299878298246977,0.0016572153603148,0.0161578497630699,0.0058520417411118,0.016779305523188,0.0382195292472617,13.5,,,,,,,,5456.0,13104.0,4.803519061583578,5105958.193000008,389.6488242521374,2.503848973607038,3720.0,2651254.998999997,6820.0,388.7470673020524,1.1736802640464352,0.008357771260997,1.8178561970341505,1.239447407068739,1701.2275921815171,883.3578317173598,4.112283746343966,3001.337514431293,94841.0,10094.401636256782,24090.418155195068,8.871186433343166,25931.8510559779,39407.0,17.514783179636563,9.461132134762066,7.677912611634207,5.034245098620813,5.56680704382368,53.30853111335183,2100729.285583856
"Los Angeles-Long Beach-Anaheim, CA",4244676,60337,0.7393041922484173,0.1025177694758843,0.0595647347398883,0.0124956168031243,0.009067417179888,0.0263965761856983,0.0506536933670991,10.5,,,,,,,,250524.0,641962.0,5.124954096214335,101322379.16099729,157.8323626024551,2.805328032443997,197890.0,56606576.454,352272.0,160.68996813257937,1.0603964143189517,0.0036193623109415,16.97949084855073,13.412173859668949,6867.215954230096,3836.561953619135,538.7671933500409,14754.50602344671,12363176.0,14555.525397353891,69287.41496583475,0.2955023900097209,45731.21210915889,4239041.0,15.071164660053316,7.555745191968077,9.44649208076009,5.755249067158776,6.286448311368444,51.630518779393945,218863885.9571209
"Louisville/Jefferson County, KY-IN",491885,50386,0.8328751131159206,0.0893926624897245,0.0183627722553414,0.0095017373223821,0.0024125639838909,0.015903580334754,0.0315515704979863,8.9,,,,,,,,58818.0,143283.0,4.872079975517699,35574257.45399953,248.27968045057352,2.5678023734231017,42306.0,18743160.87799994,75541.0,248.11904631921652,1.085997196199856,0.0127745197971962,6.9021365900064975,4.964497102533491,4174.544935828514,2199.4603099123005,83.65510224149611,8521.709072689422,1088985.0,139860.25919860628,382107.1214624874,172.31914965601862,290557.3998768669,463003.0,16.218315561871965,16.87227336014587,7.398431627822476,5.200590906887762,5.83182738202783,50.867481040482,23551796.324186288
"Lubbock, TX",111251,45337,0.8175135668475579,0.1103460427091408,0.0083797307773627,0.0086968778631334,0.0039890055676932,0.0196349284657128,0.0314398477693988,6.5,139.0,2056.0,4620.0,1.09,,235.0,,20004.0,55241.0,5.522995400919816,21259959.60699973,384.85834085189856,2.961857628474305,16986.0,11189535.907999998,29556.0,378.5876271484639,1.036331969804433,0.0013195290296386,2.863291681478254,2.43130736360676,3043.0646616319746,1601.6249292630782,21.56135984657564,6986.364724697687,255872.0,34306.6568303084,118281.3149192018,1.1982926027863796,74036.27299037177,105990.0,15.229583553773027,14.423832088089302,7.596994951537532,4.573886975804252,4.956071930349191,47.58612096523704,5043652.961105473
"Lynchburg, VA",98815,46913,0.816195113392113,0.0984515506426284,0.0150107470281177,0.0140018423476773,0.0011317278589288,0.0217484756766241,0.0334605430539106,7.8,67.0,1557.0,3599.0,1.11,,91.0,,15537.0,35899.0,4.621098024071571,15204160.355999935,423.52601342655606,2.439016541159812,10522.0,7919132.864999964,18921.0,418.53669811320566,1.1229499650005297,0.0153797368003805,2.794823903928756,1.8927165551353784,2734.952101571382,1424.5080665179707,5.208125475420252,5559.205350347562,139456.0,45688.96638967272,98943.9799792258,634.7927430115215,111728.78371505244,61143.0,18.96969244007913,15.402771000382325,7.482351073748947,5.011186402392633,5.564048307056223,55.99697066335607,3423822.7772695804
"Madera, CA",42723,45490,0.7589871393976442,0.135048080314109,0.0019749371076575,0.0203371499776644,0.0054075658900148,0.0235111560435426,0.0547339712693673,9.5,48.0,563.0,1285.0,1.1,,63.0,,7740.0,20020.0,5.17312661498708,9325102.412000002,465.78933126873136,2.733204134366925,5905.0,4798574.479999975,10567.0,454.1094426043319,1.1099268042602244,0.0028390271600264,1.3873468021619186,1.0584344789103526,1671.46653890447,860.1145942847232,1.456670525218512,5578.994371082031,122343.0,7681.05298255259,35612.50050259052,0.9311503785194488,25857.392805473137,40074.0,17.133416365427028,8.125046577095237,9.783267207768324,5.042520208784028,5.278544349747918,54.37116449715433,2178870.0460589626
"Madison, WI",255724,61227,0.7393803981923577,0.0867632683742806,0.0422912253283853,0.0084677527178515,0.0252844125013741,0.0524436151658936,0.045369327719857,5.5,194.0,4774.0,10151.0,1.15,3498.0,559.0,3800.0,35315.0,89323.0,5.05864363584879,28712071.52999949,321.4409673880131,2.780433243664165,28081.0,15228179.43899995,49057.0,310.4180736490195,1.057942129800193,0.0083780092545406,4.024458167710492,3.200079564136438,3271.9957746225214,1735.3864115147762,60.61495890803019,8775.094317874511,539868.0,40311.71930623507,198431.9418028453,298.3388137746425,109822.97853501343,229247.0,17.08157682036378,15.654295040859791,7.2295066762347,5.549507567090004,6.328132259426948,53.27030014347922,12212056.49699218
"Manchester-Nashua, NH",154236,70906,0.8189986916953806,0.0832283015522339,0.0093785792674452,0.0073801799038659,0.0011837041793862,0.0200798401280509,0.0597507032736369,6.7,,,,,,,,16962.0,43691.0,5.151633062138899,10838815.488000078,248.078906136277,2.746138427072279,13841.0,5652822.416000012,23302.0,242.5895809801739,1.1092795326382183,0.0446313621148399,7.336811004357914,5.986841239907905,4688.264399632352,2445.0943112480827,19.993016483242087,2311.903630872449,383450.0,7694.443865783914,39421.02824387213,374.7469817407965,27263.83014734646,150997.0,18.9831548225174,13.21990700286798,7.822206806624071,6.093533862098525,6.9763382184897,58.85838853224709,8887440.093203714
"Manhattan, KS",34271,48097,0.7364474858673014,0.0848160269760983,0.0016661707825052,0.007378756322523,0.010691262521075,0.0714668253495983,0.0875334721808985,5.0,33.0,338.0,766.0,1.08,,30.0,,10770.0,27827.0,5.167502321262767,11146939.253999902,400.5799854098502,2.711606313834726,8235.0,5740120.309999987,14537.0,394.8627853064585,1.0674546805314744,0.0105248675792804,2.202055895402183,1.683744688824232,2279.1256545924325,1173.6365616484009,7.773917514515208,4890.884024555139,106947.0,35923.275079706254,137127.46300345554,4.098996947385745,70299.6941742471,42781.0,14.934700314921386,17.28730164369446,7.722305627779264,4.675840537585956,5.0766952679763335,47.344242063184325,2025434.0197050888
"Mansfield, OH",48211,42042,0.8508096466811598,0.0840325890408175,0.007212661776956,0.005140291350901,0.0018895142119913,0.0206830695463134,0.0302322273918608,9.8,43.0,469.0,1075.0,1.04,,49.0,,6250.0,16393.0,5.24576,5195810.3389999885,316.9529884096864,2.70944,4881.0,2691266.0139999995,8401.0,320.3506742054517,1.0411848904554306,0.005475538626354,4.825555473806049,3.768565802823572,4011.627363555113,2077.8965512521418,8.806960875853944,1295.1876802424265,128062.0,11178.350806617214,53342.48313433756,50.91079090927162,22736.192359950648,52698.0,15.500908447263887,16.449119477006036,7.462115693960738,4.911294458905466,5.426944128621663,48.80217117601565,2571776.8166336725
"McAllen-Edinburg-Mission, TX",221150,34952,0.7922097026713694,0.1060421913144594,0.0023992238423307,0.0422998924727416,0.0013624789411191,0.0123498733840264,0.0433366373739531,10.4,,,,,,,,28609.0,77010.0,5.383620538991226,18772762.948000208,243.770457706794,2.826627984200776,23476.0,9822701.56699996,40411.0,243.06999497661425,1.068435899350195,0.0030932171933384,6.980266037429398,5.727873239004948,4580.337643211536,2396.6258919897355,9.554986910767695,4098.554388413504,569285.0,13579.92120669342,24426.161292604374,0.6151219596003403,20425.91346689268,192584.0,13.26991287640631,13.115749958131422,10.8537220197265,4.497753340477468,4.387416402979788,46.27871751599638,8912540.534100646
"Medford, OR",82977,44086,0.7686788276871452,0.0812598912409714,0.0145884648794012,0.0139102083556444,0.0138864098811266,0.0365068599102797,0.0711693380454312,12.4,92.0,1110.0,2387.0,1.07,,166.0,,10432.0,26058.0,4.995782208588957,10121782.916999988,388.43283893621873,2.595763036809816,7637.0,5211591.439000002,13539.0,384.9317851392276,1.1794175211894902,0.0070167663786099,1.438807624905168,1.0533142092983865,1396.021706155527,718.7957726537289,9.844718858007903,7250.448092869659,180939.0,10563.436922129173,37649.598236993246,15.712159146402016,24800.19083226944,75548.0,16.714632917801787,10.422953454310331,7.49472899706531,4.822147484225232,5.307354330401916,51.05349664729603,3856989.56470992
"Memphis, TN-MS-AR",489161,47647,0.8376173282736847,0.0995052863781575,0.0116484430670198,0.0102062386422139,0.0014456138915312,0.0124718292811821,0.0271052604662104,11.0,572.0,12215.0,25891.0,1.18,9176.0,1387.0,13269.0,64824.0,161924.0,4.995804023201283,41930305.56099962,258.95052963735844,2.64938911514254,48729.0,22327851.17100025,85904.0,259.9163155499191,1.0699602349208317,0.0053780964797913,5.326085837275839,4.003684387952215,3445.088340754789,1834.506539224164,86.25113580472656,12171.039292366318,1206048.0,117828.8114020776,294689.4241765944,13.40147941554285,195296.0753845017,480946.0,15.299418184763065,16.81845475871469,7.978768095648602,5.215498176597037,5.769179568225415,49.56228220999718,23836781.379769303
