msa,n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,node_density_km,intersection_density_km,edge_density_km,street_density_km,builing_area_sqkm,area_sqkm
"Duluth, MN-WI",28903,71903,4.97546967442826,36662407.82899959,509.8870398870643,2.5695256547763208,20073,18848106.965000063,37074,508.3915133247036,1.0725604698667943,0.0068241894589199,0.9924373578627826,0.6892431610690806,1258.870814749339,647.1842188374831,8.146157436492848,29123.248707850653
"Durham-Chapel Hill, NC",32806,76735,4.678107663232336,22182975.86000006,289.0855002280584,2.50268243613973,22928,11684310.672999956,41017,284.8650723602398,1.072837750040004,0.0094838725406538,5.393155488282181,3.769257728322071,3646.77918691064,1920.846925345479,40.13910270028983,6082.895268137228
"East Stroudsburg, PA",12393,30460,4.915678205438554,8053570.425999955,264.39824116874445,2.5343338981683208,9000,4182698.774000016,15674,266.8558615541671,1.1075828513659605,0.0082301901237718,7.752217707371451,5.629787732295898,5037.765776163955,2616.41180508382,4.47333745361677,1598.6393142978568
"Eau Claire, WI",11281,29158,5.169399875897527,12205034.133999957,418.58269202277097,2.798244836450669,8991,6422259.365999977,15721,408.51468519814114,1.0553096168631508,0.0062973093314674,2.583438416172636,2.05901026503042,2795.0495569961718,1470.748299330632,4.936017032504212,4366.661086008314
"El Centro, CA",8682,24590,5.6645934116563,10563912.63200002,429.6019777145189,2.9349228288412808,7203,5633911.167999993,12728,442.639155248271,1.0395437387745634,0.0019641734758013,0.7478631974235002,0.6204628669709136,909.9702232515592,485.30232896803057,2.804135231507997,11609.075068690076
"Elizabethtown-Fort Knox, KY",9789,23366,4.77392992134028,8848936.064000007,378.7099231361811,2.500255388701604,6822,4643347.918000022,12207,380.384035225692,1.0888678119430135,0.012124191037929,3.109947092763118,2.1673367112912443,2811.290528785732,1475.1829970652616,2.8226586483798632,3147.6419720384038
"Elkhart-Goshen, IN",8987,23967,5.333704239456994,6075715.036000023,253.50336028706232,2.766440413931234,7078,3150972.786999984,12389,254.3363295665497,1.048368062175748,0.0074259423682298,7.427976354558543,5.850140941088835,5021.727787297649,2604.356443272873,14.399989080850016,1209.8853807584735
"Elmira, NY",4060,10714,5.277832512315271,3643954.3709999816,340.1114775994009,2.774137931034483,3262,1904628.6559999983,5590,340.7206898032197,1.07694694993006,0.0076923076923076,3.814104917288192,3.064436019752237,3423.257213006116,1789.274266615171,9.168683254876523,1064.469931489624
"El Paso, TX",36058,94407,5.2363969160796495,27296013.37999995,289.1312442933252,2.901575239891286,30026,14781606.420000097,52297,282.64731093561954,1.0669891709963886,0.0018739124615178,2.495141926027811,2.077739516082729,1888.8298684856056,1022.8577822559236,15.667358756910556,14451.28215908873
"Enid, OK",4996,14594,5.842273819055245,7038374.335000004,482.27863060161735,3.0384307445956766,4200,3620384.007999998,7525,481.1141538870429,1.0164512673910464,0.0030564784053156,1.820527652717586,1.530467602364664,2564.762831674391,1319.257245800745,1.5629311900262297,2744.2593319262355
"Erie, PA",10375,28802,5.5521927710843375,8667464.752999946,300.9327391500572,2.9624096385542167,9018,4579331.558999989,15415,297.0698384041511,1.0461211813043014,0.0112228349010703,2.578015946788234,2.240823885121571,2153.721672429765,1137.8881720224192,13.180903809326756,4024.4126545941153
"Eugene-Springfield, OR",19981,48470,4.8516090285771485,18086616.89499991,373.1507508768292,2.496671838246334,13768,9223722.685999995,24933,369.9403475714914,1.215594056734668,0.0045722536397545,1.6349956089866675,1.1266012484124135,1479.982944034279,754.7543211110907,22.565859745450943,12220.827927717652
"Evansville, IN-KY",17940,46366,5.169007803790413,14054670.461000016,303.1244977138424,2.692586399108138,13613,7387666.107,24107,306.4531508275605,1.0672652342216498,0.0061807773675695,4.585646871960378,3.479621564548307,3592.5170365617973,1888.3627633585425,5.695687476452109,3912.207045356416
"Fargo, ND-MN",11470,32019,5.58308631211857,16722478.055999894,522.2673430150815,3.062772449869224,10011,8791460.622999992,17517,501.881636296169,1.0326496250228017,0.0033681566478278,1.5672025078137894,1.3678521626611897,2284.874415538282,1201.2205000620547,20.91615428873188,7318.773383026537
"Farmington, NM",15227,36902,4.846916661193932,19478288.10400015,527.8382771665533,2.51796151572864,10724,10051603.546999956,19159,524.6413459470723,1.1048708104874274,0.0065765436609426,1.0572708805941986,0.7446097670908377,1352.4546408474253,697.9226199199064,6.130189814553781,14402.174768534482
"Fayetteville, NC",28238,67345,4.769813726184574,17358309.256999783,257.75201213155816,2.516077625894185,19787,9147120.94599997,35489,257.7452434838956,1.0669379118327516,0.0083969680746146,6.586184242052586,4.615087031570739,4048.623234546622,2133.459304295423,21.41226171990703,4287.459773703448
"Fayetteville-Springdale-Rogers, AR",33165,81981,4.943826322930801,24540541.436000705,299.34425581538045,2.5343283582089557,23962,12564657.411999945,42007,299.1086583664614,1.1168054958859968,0.0091889446996929,4.796263445605359,3.465341917189676,3549.0095529882046,1817.0784577635984,23.323080301797315,6914.7577851228925
"Flagstaff, AZ",13528,33471,4.948403311649911,26433157.605000112,789.7331303217744,2.56785925487877,9897,13537895.313000036,17351,780.2371801625287,1.1344376227701558,0.0087603019998847,0.2801509281128372,0.2049566628868088,547.4034325838027,280.3558498396946,9.565052256143382,48288.25694466837
"Flint, MI",15691,41778,5.325090816391562,9751182.480000012,233.40472210254228,2.800395130966796,12516,5125076.81100002,21930,233.7016329685372,1.054887953049439,0.0067487460100319,9.323495708183843,7.436930232848702,5794.092664712102,3045.289124432556,10.821735258213392,1682.952455936348
"Florence, SC",16532,41184,4.982337285264941,13118633.103000036,318.5371285693482,2.570529881442052,12123,6751439.017000021,21200,318.4641045754728,1.0655815308998535,0.0056603773584905,4.65589146215412,3.4141889786894746,3694.588184090871,1901.4013595756476,3.412404333596416,3550.770058619712
"Florence-Muscle Shoals, AL",13582,34548,5.087321454866736,10566238.33899984,305.8422582783328,2.6568988366956265,10233,5457207.193999982,18026,302.7408850549197,1.0781526480737442,0.0120381670919782,3.9077865098937976,2.9442187715905783,3040.097455563704,1570.1369941399291,16.480357988110427,3475.6248750060604
"Fond du Lac, WI",5686,14590,5.131902919451284,5834534.020999979,399.8995216586689,2.750791417516708,4480,3044246.369999999,7751,392.75530512191966,1.0428264972065802,0.0117404205908914,2.86657132774034,2.2585718516139157,2941.454086409444,1534.743116218714,10.04463915753906,1983.5543406771455
"Fort Collins, CO",19068,47497,4.98185441577512,11747320.97800008,247.32764128260905,2.6660373400461506,14490,6134766.297000034,25440,241.14647393868057,1.1387130124673095,0.0135613207547169,2.796143632199371,2.1248228042043675,1722.6346102389873,899.6060266618397,21.84953203709301,6819.392172998505
"Fort Smith, AR-OK",19351,49116,5.076326804816288,17781111.195000246,362.0227867701003,2.604206500956023,14118,9191933.22200002,25115,365.9937575950634,1.1011775429624866,0.0057734421660362,3.008420184637297,2.194867250618023,2764.356044872045,1429.031959118547,4.617606217463537,6432.279672506254
"Fort Wayne, IN",18120,46048,5.082560706401766,12251092.841999924,266.0504873610129,2.7421633554083886,14008,6538892.762000005,24791,263.7607503529509,1.0478737541015914,0.0101649792263321,7.011609966605328,5.420454327384516,4740.61173690805,2530.2519680244304,18.500301577538007,2584.2852192722294
"Fresno, CA",35959,95037,5.285853332962541,29716786.128000468,312.6864918715918,2.9045301593481465,29919,15804664.8749999,52211,302.7075688073376,1.0616815934556532,0.0024707437130106,2.308557529564021,1.9207912546796615,1907.8091818526416,1014.6549709229132,11.421791111822245,15576.393284334124
"Gadsden, AL",7800,20157,5.168461538461538,6137888.248999969,304.504055613433,2.6964102564102563,6013,3176710.941999987,10470,303.4107872015269,1.0840144122931237,0.0054441260744985,5.49071837366803,4.232780715495624,4320.694331321182,2236.208350906616,0.7558703464167963,1420.5791426868016
"Gainesville, FL",22560,55964,4.961347517730497,16833001.658000037,300.78267561289465,2.691932624113475,17239,8895231.61500005,30399,292.6159286489704,1.0657254802452036,0.0057238724958057,3.1833505923102448,2.432525747377496,2375.236959146886,1255.1702495721288,13.202703040700046,7086.872572093163
"Gainesville, GA",9523,21807,4.579859288039484,5672624.003999963,260.128582748657,2.472330148062585,6572,3008765.959000008,11737,256.34880795774114,1.1011332082025729,0.0089460679901167,8.557506529704918,5.905694939958072,5097.502567971284,2703.7209220304994,13.346600718551818,1112.8241581754744
"Gettysburg, PA",5081,13177,5.186774257036016,5183975.177000023,393.4108808530032,2.6762448336941547,3941,2659479.9680000087,6749,394.05541087568656,1.0645903555357228,0.004296932878945,3.759587635919913,2.9160666941862576,3835.782125637674,1967.8307430957525,2.2642108076949885,1351.478005580992
"Glens Falls, NY",9435,23446,4.970005299417064,9944977.48900004,424.1652089482231,2.5225225225225225,6867,5047179.59600001,11870,425.2046837405232,1.085326395612382,0.0152485256950294,2.050563435286036,1.4924450567153371,2161.3998096116816,1096.932902053987,3.710902716089719,4601.174407795826
"Goldsboro, NC",7027,17508,4.983065319481998,5292363.476000013,302.2825837331513,2.5918599686921877,5082,2778924.612000001,9060,306.72457086092726,1.0587110669958777,0.0059602649006622,4.86451166198291,3.5180657842887646,3663.6920234032254,1923.7386057841663,2.725438508610268,1444.5437668322086
"Grand Forks, ND-MN",8330,24585,5.902761104441777,18925593.48100008,769.802460077286,3.0837935174069626,7231,9741103.157000002,12740,764.607783124019,1.023379889848359,0.0040816326530612,0.936303708318854,0.8127745636078791,2127.2633083307924,1094.9136865564942,7.550687359332644,8896.685900087514
"Grand Island, NE",6648,19555,5.882972322503009,10495036.793000014,536.6932647916142,3.0934115523465704,5742,5364118.911000001,10204,525.6878587808703,1.025671836402576,0.0032340258722069,1.5811828534233687,1.365696742532639,2496.17512381754,1275.8202234953724,5.736013751179852,4204.447313355711
"Grand Junction, CO",9597,23405,4.877565906012295,7739567.54399993,330.680091604355,2.6064395123476087,6991,4084635.461000001,12518,326.3009634925708,1.1452348159154229,0.0065505671832561,1.1080179793758886,0.8071432420357235,893.5688226889666,471.5900312581351,16.351048409629524,8661.411798936408
"Grand Rapids-Kentwood, MI",41944,107024,5.10318519931337,32135680.93799998,300.26611730079213,2.671848178523746,31834,16702068.583999902,55934,298.6031498551847,1.048117841857874,0.0104587549612042,5.891117929886476,4.471148392618875,4513.520078270139,2345.838634879731,32.66899142685971,7119.871049807397
"Grants Pass, OR",4109,9556,4.651253346312972,4238863.337999988,443.5813455420666,2.392796300803115,2656,2178707.334999996,4907,443.9998644793144,1.1974960273504276,0.0050947625840635,0.9674748184302244,0.6253621605623452,998.0514816943476,512.9823517502359,0.6352964756462866,4247.138966021932
"Great Falls, MT",5315,14237,5.357290686735654,7669220.701999953,538.6823559738676,2.8421448730009407,4193,3997783.119000011,7527,531.1256966919107,1.103694774089626,0.0042513617643151,0.7569548888937244,0.5971612133831395,1092.2397186046708,569.3586973967753,7.778645124130766,7021.554491533537
"Greeley, CO",16341,43636,5.3406768251636985,17376604.663000003,398.21717533687786,2.7972584297166634,12939,8990505.50099997,22773,394.7879287313912,1.0411843205024556,0.004127695077504,1.5716070505109505,1.2444173322661518,1671.2070498936575,864.6681251471168,7.562240653788544,10397.637243156503
"Green Bay, WI",17131,43524,5.081314575915008,16453309.239999885,378.02842661519816,2.7656879341544567,13376,8662869.99800004,23605,366.9930098707918,1.0527878802298478,0.0047447574666384,3.47316765471789,2.7118726606448247,3335.77149410067,1756.3247839635617,41.59181210213494,4932.38498773002
"Greensboro-High Point, NC",38566,92562,4.80018669294197,25100065.053000204,271.17029723860986,2.5608048540164914,27809,13458374.257999966,49325,272.8509732995432,1.0652980260673564,0.0089812468322351,7.37473187929401,5.317738910731918,4799.726440873155,2573.5596557574604,41.19352117518597,5229.478255105318
"Greenville, NC",8731,21628,4.954300767380598,5788576.553999923,267.6427110227447,2.5997022105142595,6419,3058944.0040000025,11337,269.8195293287468,1.0565192085809465,0.0063508864779042,5.1416361293055886,3.7801125087633225,3408.859735115937,1801.3946865753192,3.3772731725086524,1698.0976055921676
"Greenville-Anderson, SC",53689,133955,4.9900352027417165,35497650.14900005,264.99682840506176,2.573041032613757,39798,18289621.23999985,69080,264.7600063694245,1.0866922036718476,0.0077156919513607,7.433369907083325,5.510127876512921,4914.734198620739,2532.2416162969485,37.09230470063409,7222.699888625113
"Gulfport-Biloxi, MS",31469,77164,4.904127871873908,19493610.65299986,252.6257147503999,2.59286917283676,23037,10355694.74800001,40805,253.78494664869527,1.0761575265358918,0.0065433157701262,4.005528900273618,2.932262521071637,2481.242519345153,1318.1236961938978,44.57920086258668,7856.390699827517
"Hagerstown-Martinsburg, MD-WV",14569,34277,4.705470519596403,10447942.099999964,304.8091169005445,2.4911112636419794,10147,5483989.767999978,18096,303.0498324491588,1.1039051580096944,0.0075707338638373,5.521856964818115,3.845856450134492,3959.917760512129,2078.509650313814,8.965994288701829,2638.4240107675246
"Hanford-Corcoran, CA",6862,18396,5.361702127659575,8266131.66900001,449.34396983039846,2.838239580297289,5458,4261316.529999993,9701,439.26569735078783,1.0462373954003164,0.0067003401711163,1.9019880125293087,1.51283161940906,2291.1809012572007,1181.1385831613202,1.4684433356945097,3607.804021264439
"Harrisburg-Carlisle, PA",26930,70171,5.211362792424805,18787131.945000414,267.7335643642019,2.7662086891942077,21559,9933869.20100006,37229,266.83148086169547,1.089729371313603,0.008246259636305,6.23831442709987,4.994126280499298,4352.025111634791,2301.173395971843,24.9837767500686,4316.871218131191
"Harrisonburg, VA",6267,15186,4.8463379607467685,5555084.104999987,365.8029833399175,2.5254507738950056,4384,2898894.484000005,7882,367.78666379091663,1.1029443450910985,0.0102765795483379,2.7909777197517416,1.9523929030463756,2473.92946679464,1291.0084437139355,3.990995424052873,2245.449670073845
"Denver-Aurora-Lakewood, CO",95402,234440,4.914781660761829,55081155.90400115,234.947773008024,2.690939393304124,73093,29614294.97699993,128377,230.68224819866435,1.1059379574354984,0.0053903736650646,3.0041977525474017,2.3016899679980214,1734.4991171517715,932.5506636462444,140.3628023410565,31756.23173244974
"Hartford-East Hartford-Middletown, CT",39460,100168,5.076938672072985,24164236.155999776,241.2370832601208,2.675798276735935,31262,12837578.618000112,52798,243.14516871851416,1.088179100814639,0.0227849539755293,9.726955447281428,7.706134850301876,5956.524290597994,3164.4844213953315,100.61024139606496,4056.767835924304
"Hattiesburg, MS",15780,39159,4.963117870722433,13789039.692999853,352.1295153859867,2.6287072243346006,11956,7236546.661000047,20686,349.8282249347407,1.0833623465252462,0.0175481001643623,2.991202195971048,2.2663379882781904,2613.802649558498,1371.7347442097778,3.2692628301354945,5275.470852908112
"Hilton Head Island-Bluffton, SC",16601,40118,4.833202819107282,9762903.340999968,243.3546871977658,2.5817119450635504,12324,5174980.220999996,21459,241.15663455892616,1.1033645620219807,0.0277272939093154,4.032417342622811,2.993525168994851,2371.4294769350317,1257.01343237699,2.6063743671211705,4116.885379032267
"Hinesville, GA",6547,16094,4.91645028257217,6514577.601000063,404.78299993786896,2.5425385672827248,4735,3327195.3470000005,8301,400.81861787736426,1.0955647148290877,0.011083002047946,2.5144599345176246,1.818537924231091,2502.007693297786,1277.852358995718,2.2661757257807875,2603.7400358323785
"Hickory-Lenoir-Morganton, NC",26594,61102,4.595171843272919,17429618.404000074,285.2544663677142,2.356057757388885,17107,8953519.328000054,31270,286.3293677006733,1.1060967218136248,0.008538535337384,6.155251423964763,3.959460258320117,4034.131138617128,2072.3156574102563,5.156065266712917,4320.538377434807
"Homosassa Springs, FL",15373,40107,5.217849476354648,8632104.719999976,215.2268860797361,2.7133285630651143,12095,4477026.338999995,20856,214.66371015535077,1.0841557908019928,0.017644802454929,7.676923840285411,6.039965774295977,4310.675243401292,2235.724337179131,1.4475959415524722,2002.494790859937
"Hot Springs, AR",11248,27899,4.960704125177809,7466417.120000029,267.6231090720108,2.5250711237553345,8139,3785520.900999999,14158,267.3768117671987,1.1403922408892633,0.0216132222065263,5.916547156195109,4.281185748957324,3927.401224955783,1991.2173650007728,0.9523268402824572,1901.1088229428583
"Huntington-Ashland, WV-KY-OH",26984,63427,4.701082122739401,21211677.771999624,334.42662859664847,2.4269937740883485,17983,10992125.009000016,32631,336.8614203977817,1.1286868344022047,0.0094082314363641,4.110107417335434,2.739106940629377,3230.887716603351,1674.281593973069,8.091922799164772,6565.2785341298
"Huntsville, AL",34534,82322,4.7675913592401695,16476166.227000069,200.1429293141574,2.5170556552962298,24501,8719353.397999989,43508,200.4080490484506,1.0753252551035644,0.0113082651466396,9.403926347689064,6.671848017742798,4486.611851826915,2374.360258130083,18.617405630188696,3672.295881867092
"Idaho Falls, ID",11454,29377,5.129561725161516,13875151.59200001,472.31342860060624,2.63899074559106,8564,7075947.988999999,15059,469.8816647187728,1.0850481052515657,0.0077030347300617,0.8447011933616015,0.6315715924523098,1023.2545056605144,521.8318238582962,8.092555569480455,13559.8245746727
"Indianapolis-Carmel-Anderson, IN",96972,245920,5.071979540485914,56956783.54099935,231.6069597470696,2.7234150063935982,75468,30256169.57799971,132195,228.8752946631848,1.0639664200837826,0.0089564658269979,8.6312255592665,6.717210437102713,5069.575195651148,2693.0229776340866,132.28008663040816,11235.020952023511
"Iowa City, IA",8253,21718,5.263055858475706,8442990.503999937,388.75543346532544,2.802859566218345,6621,4415716.697000008,11501,383.9419786975053,1.0479432480786126,0.0128684462220676,2.6681504111756005,2.140533608674864,2729.573316951305,1427.577404669276,5.391074826549217,3093.153956175839
"Ithaca, NY",3572,9411,5.2693169092945125,4064930.026,431.93390989267874,2.730963045912654,2845,2053190.5660000031,4829,425.1792433215993,1.0590545389774202,0.0147028370262994,2.80562959172771,2.234606995650989,3192.801783104168,1612.679789872837,8.753710939573152,1273.154521370855
"Houston-The Woodlands-Sugar Land, TX",265501,643472,4.8472284473504805,119580516.35100396,185.8363943590459,2.781831330202146,209233,67595272.99500076,369740,182.81839399307827,1.073320760584056,0.0086276843187104,10.261375613632294,8.08666786101418,4621.679746403027,2612.4966983465915,270.61431125148965,25873.82140531728
"Jackson, MI",30869,81133,5.256600472966406,13724225.753000043,169.15713400219448,2.88175839839321,25461,7577320.494999975,44456,170.4453953347124,1.0521051438753888,0.0064333273348929,19.37008264015369,15.97660028186702,8611.85613423617,4754.715869612873,37.08453069817727,1593.6431750688223
"Jackson, TN",11453,29163,5.092639483104863,12540629.40999989,430.0184963823986,2.679123373788527,8848,6561359.426000038,15259,429.9993070319181,1.075306793568067,0.0052428075234287,2.580274045502541,1.9933873006728795,2825.308703474074,1478.2245202236404,2.369379966840448,4438.675814285215
"Jackson, MS",44622,107594,4.822464255300076,38085865.674999565,353.9775979608488,2.5496167809600645,32112,19895085.869000062,56824,350.1176592460944,1.085755687247434,0.0058601999155286,3.1326328066481848,2.25438359300539,2673.771509190526,1396.7101134936202,6.110880417475596,14244.248449834786
"Jacksonville, NC",10524,24673,4.688901558342836,6220809.909000007,252.13026016293145,2.446503230710756,7039,3273983.650000006,12865,254.487652545667,1.0765484334712607,0.0087835211815001,4.486841080101803,3.0010332917936706,2652.2031025470915,1395.8422972635567,3.861514058768728,2345.5254625958846
"Janesville-Beloit, WI",7751,21099,5.444200748290543,6813876.590999996,322.9478454429118,2.926203070571539,6491,3587880.9430000177,11280,318.0745516843987,1.039044603190525,0.0049645390070921,4.121256117402335,3.451306084125733,3622.981626097704,1907.6991723455144,5.628347009663466,1880.737275043592
"Jefferson City, MO",11295,27633,4.892961487383798,14150557.218999976,512.0890681069727,2.5440460380699426,8134,7336258.735000009,14279,513.7795878562931,1.0972238476503615,0.0091042790111352,1.9232419148665325,1.3850066166909585,2409.468327782023,1249.1722264238815,1.5834524911246184,5872.8961305857565
"Jacksonville, FL",70409,169264,4.8080217017710805,33492727.670999814,197.8727175949984,2.6681390163189365,52851,18583427.82800023,94054,197.58253586237936,1.0779967075043893,0.0074531652029685,7.355381081281469,5.521158453135351,3498.867694070139,1941.3454738944235,92.09213255328184,9572.44760290968
"Johnson City, TN",13294,31783,4.781555588987513,8619676.175999943,271.2039825063695,2.4957123514367385,9273,4502104.3130000215,16551,272.014036191168,1.105992528433667,0.0081566068515497,5.939238407831017,4.142813130421019,3850.933639804788,2011.3638372071164,2.69584542244184,2238.334124198747
"Johnstown, PA",9677,25306,5.230133305776584,6549145.197000039,258.7981189046091,2.687919809858428,7348,3401330.982000008,12962,262.40788319703813,1.0819570042621436,0.0043203209381268,5.385661260164829,4.089473900970463,3644.877294066102,1892.985067971049,1.5075098513303429,1796.8081415695708
"Jonesboro, AR",10764,27242,5.061687105165366,11360383.23600006,417.01722472652745,2.587421033073207,7891,5804953.953999999,13878,418.2846198299466,1.0657620951536124,0.0036028246144977,2.813465150599534,2.062528196152074,2969.346184684256,1517.2831336319182,3.0531167708858047,3825.8870907664345
"Joplin, MO",14240,38537,5.4125,12321944.704000035,319.7432260944037,2.786306179775281,11079,6368807.756000008,19764,322.2428534709577,1.0486397350956322,0.0081967213114754,4.335640701091278,3.3732137168111143,3751.652034779401,1939.1054862597923,3.844943157566821,3284.405000722454
"Kahului-Wailuku-Lahaina, HI",3984,9440,4.738955823293173,2514716.3449999937,266.3894433262705,2.535140562248996,2805,1331070.4990000003,5055,263.3176061325421,1.1492802240025406,0.0065281899109792,0.6310407611246496,0.4442945117858037,398.3153906529601,210.83326827297373,4.627941368112381,6313.379809094518
"Kankakee, IL",5279,15028,5.693502557302519,5809331.440999999,386.56717068139466,2.926501231293805,4371,2955428.183999996,7663,385.67508599765057,1.0337903779917432,0.0092653007960328,2.99171018140624,2.477129229575047,3292.25914362627,1674.897629946532,2.308587589316784,1764.5425792944388
"Kalamazoo-Portage, MI",9692,25454,5.25257944696657,6784234.5179999415,266.52921026164614,2.7696037969459346,7842,3544436.1920000026,13398,264.54964860426946,1.058547745147224,0.0145544111061352,6.453229219335992,5.221442791790429,4517.150270572126,2359.9937268145286,9.957839241187866,1501.8837345742484
"Kennewick-Richland, WA",2282,6871,6.021910604732691,4582286.304000003,666.9023874254116,3.0784399649430325,1981,2319409.6060000057,3473,667.8403702850578,1.0202518787293144,0.0020155485171321,0.677690401722787,0.5883017904526034,1360.8113261027988,688.8000121164921,0.6514300663650183,3367.319345528321
"Killeen-Temple, TX",21883,57563,5.260978842023489,17829709.769999955,309.7425389573156,2.774893753141708,17589,9354358.696999924,30333,308.3888404378045,1.0809941190639392,0.0030989351531335,2.9575949262564545,2.3772397366871445,2409.7728443255955,1264.2875209354256,10.948905940569292,7398.917209970394
"Kingsport-Bristol, TN-VA",21893,51603,4.714109532727356,17509225.04099996,339.30633957327984,2.488695016671996,15240,9192944.35600008,27191,338.08776271560737,1.1193628023610642,0.008421904306572,4.129593673422753,2.8746634806998927,3302.698805821435,1734.0302769225475,4.545265607954248,5301.490105648653
"Kingston, NY",12384,29345,4.739179586563307,8734631.541000009,297.6531450332257,2.4179586563307494,8432,4468101.669000016,14924,299.39035573572875,1.1049144107122495,0.0121281157866523,4.117509827425351,2.803524133143618,2904.1449619676173,1485.582407303228,6.109880224018515,3007.6430947448703
"Kansas City, MO-KS",119377,305629,5.120400077066772,76547943.68399881,250.4603414073887,2.773189140286655,94372,41028021.026001126,165649,247.6804630634723,1.055128779568106,0.0073649705099336,6.267811020991377,4.954939910309341,4019.09953388672,2154.149311477385,112.44610408267468,19046.04328372335
"Kokomo, IN",3523,9953,5.650298041441953,3173852.191000018,318.8839737767525,2.959409594095941,2977,1644122.1380000073,5175,317.7047609661849,1.025568463106408,0.0038647342995169,4.6322351596132805,3.914324175466573,4173.156318639207,2161.782677928524,7.510738387178765,760.5399723044535
"Knoxville, TN",52578,125082,4.757959602875728,34712453.47200026,277.51757624598474,2.5,36953,18190168.60899985,65702,276.8586741499475,1.1216026699762796,0.0090560409119965,6.065663126141942,4.263084360385013,4004.603618300997,2098.509547527769,15.510000123792569,8668.13716927306
"La Crosse-Onalaska, WI-MN",7857,19955,5.079546900852743,6881467.405000024,344.84928113254944,2.7003945526282296,5907,3575658.217999978,10564,338.47578739113766,1.089470338911965,0.0036917834153729,2.8928679366099,2.1748976583371107,2533.686701381024,1316.521192710682,3.5490431225301173,2715.9898661697903
"Lafayette-West Lafayette, IN",12418,32872,5.294250281848929,13102930.145999968,398.60459193234266,2.7757287808020616,9764,6838874.309999984,17130,399.2337600700516,1.0395146454395023,0.0070052539404553,2.907070782399657,2.285765752886959,3067.413866263504,1600.989828563744,8.148236422470957,4271.653815649268
"Lake Havasu City-Kingman, AZ",13111,35081,5.35138433376554,10585300.34499994,301.73884282089847,2.741438486766837,10162,5741779.951000022,17977,319.39589202870457,1.0742165724066668,0.0018913055571007,0.3755276351877851,0.2910618433970156,303.1860884989911,164.45710066109945,3.493419647498309,34913.54236404934
"Lakeland-Winter Haven, FL",32937,83456,5.06761392962322,16963218.44100002,203.2594234207249,2.760633937517078,26143,9222221.994000029,45493,202.71738496032413,1.1035374634675306,0.0078913239399468,6.329967384028228,5.024268674155205,3260.0607055796304,1772.3643449703354,17.384145539031834,5203.344346308423
"Lancaster, PA",17521,46988,5.363620797899663,13632833.516000085,290.13436443347416,2.7933337138291194,14340,7043562.145000035,24443,288.16275191261445,1.0685731709218904,0.0077322750889825,6.8788342181695885,5.629957347671474,5352.320168966989,2765.338525245718,18.661546043020167,2547.088568251936
"Laredo, TX",13776,37705,5.474012775842044,18674179.79200011,495.2706482429416,2.901132404181185,11307,9625120.31099998,19948,482.5105429616994,1.1062473439714455,0.0030579506717465,1.5774726979086755,1.2947505658575342,2138.3571993117075,1102.1606057410515,6.434803240082102,8732.95621424285
"Las Cruces, NM",13258,33823,5.102277869965304,12403514.012000073,366.71832811992056,2.71405943581234,10206,6558393.622000006,17952,365.3294129901964,1.067636204834418,0.0054590017825311,1.3418897438533235,1.032985874624153,1255.4041514892056,663.7985471047563,5.102238596326797,9880.096379549628
"Las Vegas-Henderson-Paradise, NV",78221,184805,4.725201672185219,26382923.30800017,142.76087393739436,2.669909615065008,58830,15408446.662999893,104877,146.91921644402387,1.0651803557454282,0.0030988681979843,3.7524308954975374,2.82220260009614,1265.6460098244963,739.1765805840726,51.21276692294843,20845.42052296172
"Lawrence, KS",5389,13665,5.071441825941733,4433291.493,324.4267466520307,2.74410836889961,4176,2338430.4240000006,7360,317.7215250000001,1.04981166015698,0.005570652173913,4.382077328218913,3.3957236820638674,3604.940831482849,1901.4998969433557,6.189370426293918,1229.7820408820464
"Lawton, OK",10116,28316,5.598260181890075,11880239.263999963,419.5592337900821,2.915678133649664,8349,6178605.259999995,14705,420.1703679020738,1.0468023880272903,0.0066643998639918,2.260597731218609,1.8657305711688577,2654.8479563594856,1380.7177770711105,2.010057810771668,4474.922654437426
"Lebanon, PA",5405,14691,5.4360777058279375,4089272.24200001,278.35220488734666,2.839222941720629,4461,2121623.3259999976,7635,277.8812476751798,1.0690150421471196,0.007727570399476,5.759934777309853,4.753944318516052,4357.805994557575,2260.945787193189,2.99314214551833,938.378681177424
"Lewiston, ID-WA",4204,10819,5.147002854424358,5102458.653000002,471.6201731213607,2.672930542340628,3134,2609800.922000006,5595,466.4523542448625,1.1599275988464273,0.0023235031277926,1.0837586943892823,0.8079209677012397,1315.374388189957,672.7864985353644,1.0740700252823872,3879.092294036017
"Lewiston-Auburn, ME",6319,15316,4.847602468745055,4391505.032999994,286.726627905458,2.5043519544231683,4444,2241115.7959999978,7869,284.8031256830598,1.060924953578394,0.0102935569958063,4.91041037125457,3.4533729529759944,3412.579816341164,1741.5411058491582,2.208715210906314,1286.857822920724
"Lexington-Fayette, KY",22248,53895,4.844929881337649,13200518.035999902,244.9302910474052,2.63183207479324,16504,7164694.08200003,29306,244.47874435269333,1.085094341534045,0.0136149593939807,5.789224436791331,4.294559515677999,3434.949729967428,1864.348348689716,34.16913967689948,3843.001811885345
